sequence,base_sequence,sequence_index,frame_id,D_obj_cm,E_obs_cm,E_prior_cm,e_obs_norm,e_prior_norm,E_update_cm,e_update_norm,obs_abs_risk_label,prior_abs_risk_label,obs_risk_label,prior_risk_label,delta_E_gt_cm,pair_state_gt,prior_advantage_margin_cm,x1_obs_depth_residual,x1_obs_norm,x2_obs_inlier_error,x4_obs_support_ratio,x5_obs_geometry_inconsistency,x1_prior_depth_residual,x1_prior_norm,x2_prior_inlier_error,x4_prior_support_ratio,x5_prior_geometry_inconsistency,e_obs_hat_norm,e_prior_hat_norm,E_obs_hat_cm,E_prior_hat_cm,p_obs_risk_rollout,p_prior_risk_rollout,delta_E_hat_cm,rollout_mode,policy_model_stage,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,output_uncertain
mustard_easy_00_02_drop60,mustard_easy_00_02,347,347,22.44201091725071,49.77106885874705,49.769211500349044,2.2177633297775943,2.2176805672121156,49.77106885874705,2.2177633297775943,1,1,1,1,-0.0018573583980057151,TIE,0.1,13.333354890346527,0.5941247840717097,1.0,0.001526138872468108,1.0,13.321495056152344,0.5935963183188895,1.0,0.0030522739295983925,1.0,1.302616894611008,1.2980298415752922,29.233342569855456,29.130399875549916,1.0,1.0,-0.10294269430553982,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,348,348,22.44201091725071,50.06797885331182,50.002122297454676,2.2309934273682046,2.228058906210543,50.06797885331182,2.2309934273682046,1,1,1,1,-0.06585655585714534,TIE,0.1,13.757574558258057,0.6130277099046813,1.0,0.004959942751011415,1.0,13.63305151462555,0.6074790518948596,1.0,0.004578408986728788,1.0,1.3119332988934387,1.3075278489448645,29.442421416471287,29.343554260629986,1.0,1.0,-0.09886715584130101,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.500840621677499,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,349,349,22.44201091725071,50.01253502394041,49.96573821424544,2.228522889876005,2.226437657413214,50.01253502394041,2.228522889876005,1,1,1,1,-0.04679680969496758,TIE,0.1,13.852007687091827,0.6172355827723119,1.0,0.001526138872468108,1.0,13.84841501712799,0.6170754959611485,1.0,0.004196875222446161,1.0,1.3252046743152368,1.3179247532431089,29.740257768574214,29.576881700396797,1.0,1.0,-0.163376068177417,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,350,350,22.44201091725071,50.05293534263425,49.907650626118595,2.2303230992620002,2.223849315916499,50.05293534263425,2.2303230992620002,1,1,1,1,-0.1452847165156541,PRIOR_BETTER,0.1,14.05172348022461,0.6261347760696142,1.0,0.001526138872468108,1.0,13.92378956079483,0.620434131867029,1.0,0.0007630713439028547,1.0,1.333902470542399,1.3303661107301221,29.93545380646021,29.856090780945767,1.0,1.0,-0.07936302551444285,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.500663442367706,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,351,351,22.44201091725071,50.34737569323497,50.411401842165695,2.2434431512790143,2.2462961108095483,50.34737569323497,2.2434431512790143,1,1,1,1,0.06402614893072212,TIE,0.1,14.156880974769592,0.630820519024322,1.0,3.815337712431699e-09,1.0,14.32500034570694,0.6383117982843333,1.0,3.815337712431699e-09,1.0,1.3425527177074987,1.349874462309237,30.129582747776297,30.293897420061825,1.0,1.0,0.16431467228552776,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49864075768114885,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,352,352,22.44201091725071,50.53315764385751,50.548717094066056,2.251721462492192,2.252414780495909,50.53315764385751,2.251721462492192,1,1,1,1,0.015559450208549208,TIE,0.1,14.413085579872131,0.6422368134930855,1.0,0.0003815375796203391,1.0,14.478214085102081,0.6451388932340719,1.0,3.815337712431699e-09,1.0,1.3526930140123623,1.3565470537130349,30.3571513881542,30.443643789192212,1.0,1.0,0.08649240103801148,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4992889570024051,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,353,353,22.44201091725071,50.57730016226123,50.701858640252674,2.2536884216281843,2.259238658567767,50.57730016226123,2.2536884216281843,1,1,1,1,0.12455847799144237,PRIOR_WORSE,0.1,14.52588438987732,0.6472630480146311,1.0,0.0007630713439028547,1.0,14.70775157213211,0.6553669199414999,1.0,3.815337712431699e-09,1.0,1.3565878634049642,1.3665436106070348,30.44455964074402,30.667986628142277,1.0,1.0,0.2234269873982555,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4981726019850741,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,354,354,22.44201091725071,50.68559932083452,50.74048177690656,2.2585141548912424,2.260959677989614,50.68559932083452,2.2585141548912424,1,1,1,1,0.05488245607204334,TIE,0.1,14.769129455089569,0.6581018746291066,1.0,3.815337712431699e-09,1.0,14.774443209171295,0.6583386517210223,1.0,3.815337712431699e-09,1.0,1.3692166707113183,1.3694480893161223,30.727975472185072,30.73316897104054,1.0,1.0,0.005193498855469159,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4999577634825888,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,355,355,22.44201091725071,50.620532474139466,50.78771727064875,2.255614822610594,2.2630644579006636,50.620532474139466,2.255614822610594,1,1,1,1,0.1671847965092823,PRIOR_WORSE,0.1,14.826726913452148,0.6606683762931044,1.0,0.0003815375796203391,1.0,15.286913514137268,0.6811739629975198,1.0,0.004578408986728788,1.0,1.3707074533021921,1.379554975262494,30.76143163136471,30.959987815788423,1.0,1.0,0.1985561844237118,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4983920341789869,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,356,356,22.44201091725071,50.7922848005859,50.69182812615411,2.2632679837769314,2.258791706013669,50.7922848005859,2.2632679837769314,1,1,1,1,-0.10045667443178985,PRIOR_BETTER,0.1,15.049503743648529,0.6705951529539755,1.0,3.815337712431699e-09,1.0,14.957454800605774,0.666493517704703,1.0,3.815337712431699e-09,1.0,1.3814272144593542,1.3774184030531411,31.002004628284062,30.91203883894063,1.0,1.0,-0.08996578934343091,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5007263032115047,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,357,357,22.44201091725071,50.88672244066191,50.7826680937047,2.267476057662299,2.2628394701772967,50.88672244066191,2.267476057662299,1,1,1,1,-0.10405434695721283,PRIOR_BETTER,0.1,15.238885581493378,0.6790338725742069,1.0,0.0011446051081854813,1.0,15.153078734874725,0.6752103806894981,1.0,3.815337712431699e-09,1.0,1.386622047741589,1.3859379952733515,31.118587133517273,31.103235620557115,1.0,1.0,-0.015351512960158686,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5001233215246669,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,358,358,22.44201091725071,50.84796553502072,50.92676795585051,2.2657490775897866,2.2692604572571593,50.84796553502072,2.2657490775897866,1,1,1,1,0.07880242082978839,TIE,0.1,15.253418684005737,0.6796814572566111,1.0,0.0007630713439028547,1.0,15.36959856748581,0.6848583500006907,1.0,0.0007630713439028547,1.0,1.3882726137160941,1.3933323485340279,31.15562915313676,31.269179777159223,1.0,1.0,0.11355062402246219,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49909079212533736,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,359,359,22.44201091725071,50.80784753686277,50.94010100601094,2.2639614482055097,2.2698545684626836,50.80784753686277,2.2639614482055097,1,1,1,1,0.13225346914816782,PRIOR_WORSE,0.1,15.31820148229599,0.6825681325429356,1.0,0.0011446051081854813,1.0,15.561887621879578,0.6934266131168075,1.0,0.003433807693881019,1.0,1.3900763241006766,1.39458324666434,31.196108041279118,31.297252446656056,1.0,1.0,0.1011444053769388,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4991910176913585,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,360,360,22.44201091725071,50.89017191243275,50.85984749404422,2.2676297636641167,2.266278529209221,50.89017191243275,2.2676297636641167,1,1,1,1,-0.03032441838853117,TIE,0.1,15.40464162826538,0.6864198437950207,1.0,0.0011446051081854813,1.0,15.379266440868378,0.685289143543133,1.0,0.0003815375796203391,1.0,1.39384086752358,1.3947710295548914,31.280591965874383,31.301466672335884,1.0,1.0,0.020874706461501802,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49983327460058347,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,361,361,22.44201091725071,50.89606225824221,50.87742775004037,2.2678922332721734,2.2670618928775204,50.89606225824221,2.2678922332721734,1,1,1,1,-0.01863450820184198,TIE,0.1,15.566697716712952,0.693640947511845,1.0,0.0019076726367506236,1.0,15.594129264354706,0.6948632777095667,1.0,0.0011446051081854813,1.0,1.398863277428792,1.4020932186292128,31.393304943798054,31.46579131947998,1.0,1.0,0.07248637568192606,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49942360514074163,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,362,362,22.44201091725071,50.78387278927248,50.89915053086279,2.2628931505525633,2.2680298444974762,50.78387278927248,2.2628931505525633,1,1,1,1,0.11527774159031168,PRIOR_WORSE,0.1,15.395696461200714,0.6860212535306434,1.0,3.815337712431699e-09,1.0,15.48738181591034,0.6901066875431163,1.0,0.0003815375796203391,1.0,1.396504207947769,1.3994795480270037,31.340362680750385,31.407135295291106,1.0,1.0,0.06677261454072081,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49946809561720773,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,363,363,22.44201091725071,50.86596176940071,50.79568211305615,2.266550976958179,2.263419365597517,50.86596176940071,2.266550976958179,1,1,1,1,-0.07027965634456024,TIE,0.1,15.510612726211548,0.6911418403369932,1.0,3.815337712431699e-09,1.0,15.434694290161133,0.6877589689744248,1.0,3.815337712431699e-09,1.0,1.4015089110840218,1.3982025972653025,31.45267828317177,31.378477952356214,1.0,1.0,-0.07420033081555744,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5005902861240731,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,364,364,22.44201091725071,50.91265538097288,50.81980404738652,2.268631610986223,2.264494221786622,50.91265538097288,2.268631610986223,1,1,1,1,-0.09285133358635989,TIE,0.1,15.623390674591064,0.6961671452793782,1.0,3.815337712431699e-09,1.0,15.499541163444519,0.6906484993967427,1.0,3.815337712431699e-09,1.0,1.406420488674034,1.401026734910804,31.562903961067747,31.44185728022838,1.0,1.0,-0.12104668083936687,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,365,365,22.44201091725071,51.040315065755635,50.88336409550636,2.274320035488531,2.2673264121974634,51.040315065755635,2.274320035488531,1,1,1,1,-0.15695097024927662,PRIOR_BETTER,0.1,15.779918432235718,0.7031419105186345,1.0,3.815337712431699e-09,1.0,15.630953013896942,0.6965041177251078,1.0,3.815337712431699e-09,1.0,1.413237408450542,1.4067498351180552,31.71588934911416,31.57029515756003,1.0,1.0,-0.14559419155413167,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,366,366,22.44201091725071,51.020628387133435,51.03554210791962,2.2734428111303937,2.2741073558916085,51.020628387133435,2.2734428111303937,1,1,1,1,0.014913720786182694,TIE,0.1,15.773656964302063,0.7028629039734215,1.0,3.815337712431699e-09,1.0,15.833115577697754,0.7055123373782501,1.0,3.815337712431699e-09,1.0,1.4129647160844776,1.4155541903326232,31.709769584057895,31.767882593404718,1.0,1.0,0.05811300934682251,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49954240033013814,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,367,367,22.44201091725071,51.09396105146108,51.11091499321279,2.2767104623492633,2.277465917901541,51.09396105146108,2.2767104623492633,1,1,1,1,0.016953941751708612,TIE,0.1,15.879710018634796,0.7075885524335251,1.0,3.815337712431699e-09,1.0,15.949346125125885,0.7106914876717199,1.0,3.815337712431699e-09,1.0,1.4175834186987522,1.420616131609492,31.81342255855098,31.88148273480269,1.0,1.0,0.06806017625171279,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4994659006716062,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,368,368,22.44201091725071,51.124578356422646,51.17764248291154,2.278074747620956,2.280439247250002,51.124578356422646,2.278074747620956,1,1,1,1,0.05306412648889136,TIE,0.1,15.98818451166153,0.7124220984747737,1.0,0.0011446051081854813,1.0,15.995019674301147,0.712726668446904,1.0,0.0007630713439028547,1.0,1.4192546668529902,1.4205699808610297,31.850928727873825,31.88044701920186,1.0,1.0,0.029518291328034962,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4997684889856719,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,369,369,22.44201091725071,51.111275156782945,51.20062185605786,2.2774819665333452,2.2814631917276627,51.111275156782945,2.2774819665333452,1,1,1,1,0.08934669927491257,TIE,0.1,15.971045196056366,0.7116583827958017,1.0,0.0019076726367506236,1.0,16.147468984127045,0.7195197009602566,1.0,0.002670740165315877,1.0,1.4164729612956939,1.4221210969966207,31.788501661388402,31.915257184450716,1.0,1.0,0.12675552306231452,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4990054296438401,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,370,370,22.44201091725071,51.02953028548405,51.15983253348374,2.2738394733717335,2.2796456486062144,51.02953028548405,2.2738394733717335,1,1,1,1,0.13030224799968693,PRIOR_WORSE,0.1,15.85877388715744,0.7066556533473178,1.0,3.815337712431699e-09,1.0,16.317960619926453,0.7271166866505343,1.0,0.0038153414581636458,1.0,1.4166716319916586,1.4264932455752382,31.79296023131618,32.01337699058389,1.0,1.0,0.22041675926771376,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.498273308724411,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,371,371,22.44201091725071,51.168906866881706,51.189244071727735,2.2800499944302777,2.2809562057729695,51.168906866881706,2.2800499944302777,1,1,1,1,0.020337204846029522,TIE,0.1,15.94049483537674,0.7102970805135653,1.0,0.0011446051081854813,1.0,16.013815999031067,0.7135642192706348,1.0,0.0019076726367506236,1.0,1.4171777400363479,1.4183356669080571,31.804318313580406,31.830304521076684,1.0,1.0,0.025986207496277558,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49979588122323987,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,372,372,22.44201091725071,51.15251055988486,51.10845963199154,2.279319386684951,2.277356508756777,51.15251055988486,2.279319386684951,1,1,1,1,-0.04405092789331633,TIE,0.1,15.835843980312347,0.7056339130527587,1.0,3.815337712431699e-09,1.0,15.875424444675446,0.7073975903145264,1.0,0.0019076726367506236,1.0,1.4156730146358751,1.412308594534541,31.770549249715533,31.695044897071174,1.0,1.0,-0.07550435264435862,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5005946573680148,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,373,373,22.44201091725071,51.186034957508774,51.08169809104892,2.2808132099322314,2.2761640335796947,51.186034957508774,2.2808132099322314,1,1,1,1,-0.10433686645985318,PRIOR_BETTER,0.1,15.956123173236847,0.7109934681019028,1.0,3.815337712431699e-09,1.0,15.833380818367004,0.7055241563132925,1.0,3.815337712431699e-09,1.0,1.4209112779400161,1.4155657417941083,31.888106411974498,31.768141831429478,1.0,1.0,-0.11996458054501957,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,374,374,22.44201091725071,51.2010507800893,51.10007892566804,2.2814823042765795,2.2769830704604317,51.2010507800893,2.2814823042765795,1,1,1,1,-0.10097185442125323,PRIOR_BETTER,0.1,15.981867909431458,0.7121406351846361,1.0,3.815337712431699e-09,1.0,15.897195041179657,0.7083676725671589,1.0,3.815337712431699e-09,1.0,1.4220324835584117,1.41834490661484,31.913268520703014,31.830511878677175,1.0,1.0,-0.08275664202583854,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5006489314271166,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,375,375,22.44201091725071,51.194242355063636,51.19356697913208,2.2811789257134567,2.2811488314436494,51.194242355063636,2.2811789257134567,1,1,1,1,-0.0006753759315571983,TIE,0.1,15.887954831123352,0.7079559353975098,1.0,3.815337712431699e-09,1.0,15.993461012840271,0.7126572156039025,1.0,3.815337712431699e-09,1.0,1.417942487442549,1.4225373732794928,31.82148078321931,31.924599261335526,1.0,1.0,0.10311847811621533,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4991914315726781,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,376,376,22.44201091725071,51.17764887363616,51.238480944356965,2.2804395320161333,2.283150165699768,51.17764887363616,2.2804395320161333,1,1,1,1,0.06083207072080654,TIE,0.1,15.887731313705444,0.7079459756207888,1.0,3.815337712431699e-09,1.0,16.024360060691833,0.7140340551378237,1.0,3.815337712431699e-09,1.0,1.4179327530648935,1.4238830536466307,31.821262324209695,31.954799034825964,1.0,1.0,0.13353671061626926,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49895340944431704,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,377,377,22.44201091725071,51.187790471960085,51.22259580034614,2.2808914344040843,2.2824423350125187,51.187790471960085,2.2808914344040843,1,1,1,1,0.034805328386056544,TIE,0.1,15.820653736591339,0.7049570466267945,1.0,0.0007630713439028547,1.0,15.908128023147583,0.7088548384458424,1.0,0.0003815375796203391,1.0,1.4129761928517373,1.417803410734586,31.71002714579403,31.81835962222087,1.0,1.0,0.10833247642684185,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4991476378714198,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,378,378,22.44201091725071,51.20871372018792,51.20253499494467,2.2818237594218815,2.281548439831938,51.20871372018792,2.2818237594218815,1,1,1,1,-0.006178725243252359,TIE,0.1,15.78865647315979,0.7035312713899171,1.0,0.0003815375796203391,1.0,15.89268296957016,0.7081666178744163,1.0,0.0019076726367506236,1.0,1.4126003209817082,1.413060218281271,31.70159182518335,31.711912845400956,1.0,1.0,0.010321020217606502,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49991864693373633,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,379,379,22.44201091725071,51.241635719853264,51.205673355076065,2.2832907402457807,2.281688282920998,51.241635719853264,2.2832907402457807,1,1,1,1,-0.035962364777198275,TIE,0.1,15.947170555591583,0.7105945458449681,1.0,0.001526138872468108,1.0,15.885160863399506,0.7078314381884964,1.0,0.0007630713439028547,1.0,1.4164508367096764,1.4157855342432022,31.78800514118746,31.77307441597157,1.0,1.0,-0.014930725215887009,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5001174148451071,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,380,380,22.44201091725071,51.233855598265535,51.2423488296023,2.282944063576902,2.2833225159075816,51.233855598265535,2.282944063576902,1,1,1,1,0.008493231336764495,TIE,0.1,15.99263995885849,0.7126206300240804,1.0,0.0030522739295983925,1.0,16.194868087768555,0.7216317712117275,1.0,0.004196875222446161,1.0,1.414360521750972,1.4201148221650115,31.741094270063723,31.870232342776738,1.0,1.0,0.12913807271301536,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4989852633947211,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,381,381,22.44201091725071,51.27061515710763,51.254187982419516,2.2845820433006283,2.2838500601129947,51.27061515710763,2.2845820433006283,1,1,1,1,-0.01642717468811128,TIE,0.1,16.360335052013397,0.7290048611213154,1.0,0.005723010279576557,1.0,15.938682854175568,0.7102163399236132,1.0,0.0030522739295983925,1.0,1.4232505051946016,1.4120106429848613,31.940603375559835,31.68835826514045,1.0,1.0,-0.25224511041938413,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,382,382,22.44201091725071,51.32324579273333,51.28574697881745,2.2869272268859926,2.2852563064834426,51.32324579273333,2.2869272268859926,1,1,1,1,-0.03749881391588161,TIE,0.1,16.614222526550293,0.7403179059047371,1.0,0.00839374662955461,1.0,16.045445203781128,0.7149735940751782,1.0,0.003433807693881019,1.0,1.4271840680151513,1.4156425992849053,32.02888043532231,31.769866668077015,1.0,1.0,-0.25901376724529257,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,383,383,22.44201091725071,51.29677159820966,51.34727063383542,2.285747555660393,2.2879977566700958,51.29677159820966,2.285747555660393,1,1,1,1,0.05049903562576219,TIE,0.1,16.605952382087708,0.7399493941660573,1.0,0.00839374662955461,1.0,16.519097983837128,0.7360792241277826,1.0,0.0072491453367068415,1.0,1.4268238960418866,1.4260942217903687,32.02079745196621,32.004422094447605,1.0,1.0,-0.01637535751860497,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5001278421530488,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,384,384,22.44201091725071,51.220040070246895,51.322524106598934,2.2823284535021373,2.286895069066577,51.220040070246895,2.2823284535021373,1,1,1,1,0.10248403635203829,PRIOR_WORSE,0.1,17.145703732967377,0.7640003293906176,1.0,0.016405955679488993,1.0,17.25083887577057,0.7686850763676533,1.0,0.016405955679488993,1.0,1.4289601645751513,1.4335388913451865,32.06873961371191,32.171495449872154,1.0,1.0,0.10275583616024164,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.4992004710529104,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,385,385,22.44201091725071,51.241150304565465,51.24516772061859,2.2832691104867724,2.28344812368073,51.241150304565465,2.2832691104867724,1,1,1,1,0.004017416053123668,TIE,0.1,16.906210780143738,0.7533286942280331,1.0,0.011446016743815401,1.0,17.22920835018158,0.7677212355750992,1.0,0.011827550508097917,1.0,1.431759316111584,1.4448085040434062,32.131558203051576,32.424408221078785,1.0,1.0,0.29285001802720956,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49773251540593455,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,386,386,22.44201091725071,51.1302938091159,51.221144020629715,2.2783294241164946,2.2823776447438178,51.1302938091159,2.2783294241164946,1,1,1,1,0.09085021151381767,TIE,0.1,16.38057827949524,0.7299068848996874,1.0,0.004578408986728788,1.0,17.491503059864044,0.7794089007602563,1.0,0.009156814158119864,1.0,1.4271850255489364,1.4633551236060627,32.02890192430596,32.84063165978202,1.0,1.0,0.8117297354760566,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49374529534547995,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,387,387,22.44201091725071,51.01541283502652,51.11100669204846,2.273210409848434,2.2774700039362554,51.01541283502652,2.273210409848434,1,1,1,1,0.0955938570219459,TIE,0.1,15.852829813957214,0.7063907896850488,1.0,0.003433807693881019,1.0,16.359683871269226,0.7289758449718013,1.0,0.00953834792240238,1.0,1.407254031787942,1.41304577831445,31.581610344730073,31.711588783507914,1.0,1.0,0.1299784387778402,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.49897352810655976,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,388,388,22.44201091725071,50.924630215202896,50.954431241474374,2.2691652010586174,2.27049311353408,50.924630215202896,2.2691652010586174,1,1,1,1,0.029801026271478293,TIE,0.1,15.693247318267822,0.699279907497271,1.0,0.001526138872468108,1.0,15.583708882331848,0.6943989529188301,1.0,0.002670740165315877,1.0,1.4053922592134285,1.3975688549855998,31.5398284242874,31.364255501196403,1.0,1.0,-0.17557292309099637,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,389,389,22.44201091725071,50.87568339982369,50.82111211085294,2.2669841658760004,2.264552508161726,50.87568339982369,2.2669841658760004,1,1,1,1,-0.054571288970755916,TIE,0.1,15.556192398071289,0.6931728380059545,1.0,3.815337712431699e-09,1.0,15.478572249412537,0.689714139543283,1.0,3.815337712431699e-09,1.0,1.403493945375593,1.4001135204949877,31.497226444414327,31.42136291233884,1.0,1.0,-0.07586353207548768,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5006026789990913,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,390,390,22.44201091725071,50.81217588435889,50.75383875680928,2.264154316282799,2.2615548554873866,50.81217588435889,2.264154316282799,1,1,1,1,-0.0583371275496134,TIE,0.1,15.586106479167938,0.6945057881237916,1.0,3.815337712431699e-09,1.0,15.545637905597687,0.6927025373491854,1.0,3.815337712431699e-09,1.0,1.4047967295851946,1.403034288062686,31.52646354186903,31.486910809979875,1.0,1.0,-0.03955273188915598,MODE_3_UNCERTAIN_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.5003137443639648,False,False,True
mustard_easy_00_02_drop60,mustard_easy_00_02,391,391,22.44201091725071,50.85829716365965,50.719896171150495,2.2662094475930377,2.2600423980795394,50.85829716365965,2.2662094475930377,1,1,1,1,-0.13840099250915472,PRIOR_BETTER,0.1,15.670685470104218,0.6982745676350458,1.0,3.815337712431699e-09,1.0,15.549685060977936,0.6928828757063483,1.0,3.815337712431699e-09,1.0,1.4084802180901508,1.4032105451941073,31.609128431110822,31.490866374447474,1.0,1.0,-0.11826205666334744,MODE_2_UNCERTAINTY_FUSION,final_frozen_shared_quality,relative_quality_restart_v1_1_development,0.6,False,False,True
