sequence,base_sequence,sequence_index,frame_id,D_obj_cm,E_obs_cm,E_prior_cm,e_obs_norm,e_prior_norm,E_update_cm,e_update_norm,obs_abs_risk_label,prior_abs_risk_label,obs_risk_label,prior_risk_label,delta_E_gt_cm,pair_state_gt,prior_advantage_margin_cm,x1_obs_depth_residual,x1_obs_norm,x2_obs_inlier_error,x4_obs_support_ratio,x5_obs_geometry_inconsistency,x1_prior_depth_residual,x1_prior_norm,x2_prior_inlier_error,x4_prior_support_ratio,x5_prior_geometry_inconsistency,e_obs_hat_norm,e_prior_hat_norm,E_obs_hat_cm,E_prior_hat_cm,p_obs_risk_rollout,p_prior_risk_rollout,delta_E_hat_cm,rollout_mode,policy_model_stage,observer_source,observer_wall_ms,sam2_frame_wall_ms,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,observer_restarted,relocalization_attempted,relocalization_used,output_quality_unverified,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,output_uncertain
mustard_easy_00_02_drop60,mustard_easy_00_02,502,502,22.44201091725071,1.000357733834885,1.219410696507651,0.04457522712752674,0.054336070907545775,1.000357733834885,0.04457522712752674,1,1,1,1,0.21905296267276597,PRIOR_WORSE,0.1,31.46377205848694,1.4020032417995747,0.7021459227467811,0.5555131646107854,0.8586666666666667,37.43206560611725,1.667946145474156,0.6622613803230544,0.7401755065235578,0.9008822003113648,0.16705472535359964,0.0,3.7490439701638016,0.0,0.041666666666666664,0.0034344590726960505,-3.7490439701638016,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.756592966616154,2.3953188210725784,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.75,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,503,503,22.44201091725071,0.6472286371410747,0.7405716233850933,0.028840046443590464,0.032999343334951824,0.6472286371410747,0.028840046443590464,0,0,0,0,0.0933429862440186,TIE,0.1,28.465452790260315,1.2684002737196562,0.5520446096654275,0.5894696696319357,0.788739946380697,29.406964778900146,1.3103533764122546,0.6579177602799651,0.5639069074250023,0.8282881002087683,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.82440535724163,2.61891633272171,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,504,504,22.44201091725071,0.7051820059002162,1.05842833307088,0.03142240722101054,0.04716281161138229,0.7051820059002162,0.03142240722101054,0,1,0,1,0.35324632717066373,PRIOR_WORSE,0.1,33.22957456111908,1.4806861418811714,0.6385964912280702,0.56505150871785,0.8378524945770065,36.83437705039978,1.641313569724982,0.6761687571265678,0.6653948887241706,0.8846153846153846,0.11386114535838374,0.0312729346459551,2.5552730671835175,0.7018275407389922,0.041666666666666664,0.008333333333333333,-1.8534455264445253,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.55218256264925,2.588024362921715,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.75,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,505,505,22.44201091725071,1.164872085757731,1.4001499702668991,0.05190586931148483,0.06238968403631926,1.164872085757731,0.05190586931148483,1,1,1,1,0.2352778845091681,PRIOR_WORSE,0.1,36.56716346740723,1.62940672305345,0.8530762167125804,0.5845097306962621,0.9200913242009132,41.82600677013397,1.8637370298212976,0.7755681818181819,0.7314002299450583,0.9268156424581006,0.5487593007409357,0.22684007589989583,12.315262218170945,5.090747459815441,0.9985082048731975,0.08333333333333333,-7.224514758355504,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,40.467413142323494,1.927257515490055,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,506,506,22.44201091725071,1.136722413578814,2.090258536271939,0.05065153999658022,0.0931404295265359,1.136722413578814,0.05065153999658022,1,1,1,1,0.9535361226931247,PRIOR_WORSE,0.1,32.828110456466675,1.4627971877169166,0.7460629921259843,0.6123616954888909,0.8587641866330391,40.85792303085327,1.820599908872098,0.8052287581699347,0.7081266703238205,0.9308101714961561,0.16118996827883728,0.3012147434120386,3.6174270278649616,6.759864560089841,0.041666666666666664,0.5901639344262295,3.142437532224879,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.876071408391,2.613173797726631,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.3488819176781878,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,507,507,22.44201091725071,1.4247894413514606,1.3755524271490256,0.06348760129406472,0.06129363505886484,1.4247894413514606,0.06348760129406472,1,1,1,1,-0.04923701420243498,TIE,0.1,36.21354699134827,1.6136498250926197,0.934763948497854,0.5555131646107854,0.9601208459214502,38.75984847545624,1.727111203108022,0.7660606060606061,0.6852346444668651,0.9022508038585209,0.7321968833608629,0.22183541190919726,16.43197044996143,4.978432735899013,0.9985082048731975,0.05,-11.453537714062417,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,40.9840838983655,2.8066718950867653,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,508,508,22.44201091725071,2.0491494616379886,1.565821282729755,0.09130863848136041,0.06977187955675312,2.0491494616379886,0.09130863848136041,1,1,1,1,-0.48332817890823354,PRIOR_BETTER,0.1,42.73384213447571,1.9041895261545876,0.9929078014184397,0.7310186961807756,0.997489014438167,43.66658926010132,1.945752072802697,0.7367021276595744,0.856543304629747,0.9490049751243781,0.6258171829515304,0.0,14.04459605200133,0.0,0.9985082048731975,0.0034344590726960505,-14.04459605200133,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,38.159568794071674,2.6888763532042503,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,509,509,22.44201091725071,2.006427458806693,2.134326008300421,0.0894049765061113,0.09510404464957321,2.006427458806693,0.0894049765061113,1,1,1,1,0.12789854949372792,PRIOR_WORSE,0.1,37.14059591293335,1.654958463832853,0.8806818181818181,0.6642502874313229,0.9473074696004632,41.59495234489441,1.8534414094291893,0.8,0.7291110273593627,0.9317386231038507,0.38867131116956743,0.26614016623086145,8.72256580848958,5.972720516071911,0.8,0.16666666666666666,-2.7498452924176693,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,35.670118406414986,2.3205727338790894,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,510,510,22.44201091725071,1.9145885340962527,2.404463225961847,0.08531269952393385,0.10714116639670582,1.9145885340962527,0.08531269952393385,1,1,1,1,0.48987469186559407,PRIOR_WORSE,0.1,35.498008131980896,1.5817659238680037,0.8841698841698842,0.6047310202032392,0.9372384937238494,42.33717322349548,1.8865142424002554,0.7950693374422189,0.7523845869806006,0.9424920127795527,0.4926339588450729,0.21613012371913906,11.055696682609563,4.8503945960516655,0.9985082048731975,0.05,-6.205302086557897,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,36.38271614909172,2.561565488576889,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,511,511,22.44201091725071,2.33408202842881,2.5937152004607413,0.10400503043310835,0.11557409939886475,2.33408202842881,0.10400503043310835,1,1,1,1,0.25963317203193137,PRIOR_WORSE,0.1,37.959474325180054,1.6914471018281785,0.9828571428571429,0.6661579562527358,0.9912718204488778,37.87389099597931,1.687633569720191,0.8082474226804124,0.6299122486458899,0.9210392256749873,0.5772068742678531,0.3954041244892513,12.953682973831317,8.873663678513736,0.9985082048731975,0.8,-4.08001929531758,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,37.811528891325,2.3021986708045006,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,512,512,22.44201091725071,1.2868078284038864,2.8999528985444565,0.05733923903471341,0.12921983280541596,1.2868078284038864,0.05733923903471341,1,1,1,1,1.61314507014057,PRIOR_WORSE,0.1,35.14947295188904,1.5662354448312992,0.8443804034582132,0.6028233513818262,0.92845615922539,40.419140458106995,1.8010480703864928,0.7163865546218487,0.8183899282014883,0.946168768186227,0.4128458769636744,0.0,9.265091677960724,0.0,0.8,0.0034344590726960505,-9.265091677960724,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,46.74397688359022,2.2969497367739677,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,513,513,22.44201091725071,1.3093667147440509,5.207393880027421,0.05834444692019857,0.23203775718799804,1.3093667147440509,0.05834444692019857,1,1,1,1,3.8980271652833705,PRIOR_WORSE,0.1,37.02649176120758,1.6498740642152563,0.8045023696682465,0.677985502945496,0.9190718732314658,38.39006423950195,1.7106338812977007,0.6630434782608696,0.7893933621160116,0.9376355748373102,0.22483645861033172,0.0,5.0457822587290515,0.0,0.05,0.0034344590726960505,-5.0457822587290515,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.32381311804056,2.2123148664832115,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.75,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,514,514,22.44201091725071,1.7094683356252183,4.900974637354566,0.07617268977938092,0.21838393428403907,1.7094683356252183,0.07617268977938092,1,1,1,1,3.1915063017293477,PRIOR_WORSE,0.1,37.98220157623291,1.6924598119251772,0.8696629213483146,0.6604349497884969,0.9427527405602923,38.96048367023468,1.7360513642869038,0.7627365356622998,0.7378863039378623,0.9401427786930258,0.4182822997716995,0.04640843953280216,9.387095937969214,1.0414987066477155,0.8,0.041666666666666664,-8.345597231321499,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,36.87103744596243,2.7219075709581375,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,515,515,22.44201091725071,1.9867222644623654,5.4342915821220705,0.0885269271006019,0.24214815696149775,1.9867222644623654,0.0885269271006019,1,1,1,1,3.4475693176597053,PRIOR_WORSE,0.1,43.856602907180786,1.954218945391793,1.0,0.7153758118451896,1.0,46.24042510986328,2.0604403625131127,0.9258160237388724,0.8714231214367679,0.9888143176733781,0.7279325133199205,0.2805003765834516,16.336269410947402,6.294992513578756,0.9985082048731975,0.35,-10.041276897368647,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,39.581676945090294,2.706708386540413,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,516,516,22.44201091725071,2.4105658531231327,6.248976933639865,0.10741309511039318,0.2784499551613891,2.4105658531231327,0.10741309511039318,1,1,1,1,3.838411080516732,PRIOR_WORSE,0.1,42.952761054039,1.913944397069253,0.9937965260545906,0.6924837859882343,0.9986970684039088,49.98307824134827,2.227210316653367,0.9210526315789473,0.8550171695726168,0.988,0.7386962351177662,0.47867809734915734,16.577828973044905,10.742499086558587,0.9985082048731975,0.9985082048731975,-5.835329886486319,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,39.27664365619421,2.2993115708231926,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,517,517,22.44201091725071,1.0751635201898269,4.531247302571161,0.0479085196132478,0.2019091479493081,1.0751635201898269,0.0479085196132478,1,1,1,1,3.4560837823813335,PRIOR_WORSE,0.1,37.46895790100098,1.669590039821225,0.7990291262135922,0.6070202227889347,0.9044481054365733,36.2216979265213,1.6140130249503815,0.9942196531791907,0.4719572702328987,0.9959432048681541,0.4369660328791333,1.0372821752204298,9.806396480341242,23.27869790056645,0.8,0.9985082048731975,13.472301420225207,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,47.39632271230221,2.312394790351391,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,518,518,22.44201091725071,1.1831820391828685,0.2108041754530881,0.052721747776772576,0.0093932837048505,1.1831820391828685,0.052721747776772576,1,0,1,0,-0.9723778637297804,PRIOR_BETTER,0.1,39.02095854282379,1.7387460814765574,0.8930084745762712,0.6398321265172373,0.9526881720430107,38.286712765693665,1.706028613338899,0.5814863102998696,0.7073636027952552,0.8721485411140584,0.5546729158502429,0.0,12.447975633014435,0.0,0.9985082048731975,0.0034344590726960505,-12.447975633014435,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,48.00111800432205,2.3068832233548164,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,519,519,22.44201091725071,1.5767049719451802,0.46079634543043124,0.07025684898554255,0.02053275649537389,1.5767049719451802,0.07025684898554255,1,0,1,0,-1.115908626514749,PRIOR_BETTER,0.1,41.74160659313202,1.8599762181314203,0.9372549019607843,0.7081266703238205,0.974314068884997,39.55918252468109,1.7627289582268568,0.6246648793565683,0.7153758118451896,0.8916359810625987,0.5568672212478845,0.0,12.49722025870409,0.0,0.9985082048731975,0.0034344590726960505,-12.49722025870409,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,37.31370344758034,2.9074866324663162,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,520,520,22.44201091725071,1.707598659500008,0.4919406425586268,0.07608937834476377,0.021920524162141023,1.707598659500008,0.07608937834476377,1,0,1,0,-1.2156580169413813,PRIOR_BETTER,0.1,36.60208880901337,1.6309629713653735,0.874766355140187,0.5917588722176312,0.9271175311884439,34.16827917098999,1.522514149778153,0.6570841889117043,0.6283861135887596,0.863588667366212,0.5667415865985375,0.0,12.718820873704367,0.0,0.9985082048731975,0.0034344590726960505,-12.718820873704367,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,39.81436789035797,2.7142399922013283,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,521,521,22.44201091725071,1.5882926684514151,0.6309744587873911,0.0707731884770864,0.02811577184923184,1.5882926684514151,0.0707731884770864,1,0,1,0,-0.957318209664024,PRIOR_BETTER,0.1,35.20004749298096,1.5684890103107207,0.7793851717902351,0.578023656703458,0.8726591760299626,35.77202260494232,1.5939758133459025,0.6324022346368715,0.658527280967084,0.8569198751300728,0.40802734018741316,0.0,9.156954023022696,0.0,0.8,0.0034344590726960505,-9.156954023022696,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,38.5133633390069,6.895662285387516,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,522,522,22.44201091725071,2.159447948169739,0.8327335824551783,0.09622346037225282,0.03710601449779499,2.159447948169739,0.09622346037225282,1,0,1,0,-1.3267143657145606,PRIOR_BETTER,0.1,41.00651741027832,1.8272211684362678,0.9528846153846153,0.6032048851461088,0.9757575757575757,38.046520948410034,1.6953258372744335,0.7079326923076923,0.682563908116887,0.891456206340677,0.8340503685595875,0.09407546239368078,18.717767476751238,2.1112425540843924,0.9985082048731975,0.041666666666666664,-16.606524922666846,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,38.06554339826107,2.86653358489275,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,523,523,22.44201091725071,2.1223685803277546,0.8539773037783721,0.09457123018759134,0.0380526195681483,2.1223685803277546,0.09457123018759134,1,0,1,0,-1.2683912765493823,PRIOR_BETTER,0.1,37.143728137016296,1.655098033503971,0.9756326148078726,0.592903473510479,0.9867674858223062,35.631194710731506,1.5877006228235342,0.6997929606625259,0.6314383837030203,0.876210979547901,0.7272675254014568,0.12419013207679541,16.3213457448214,2.78707629988225,0.9985082048731975,0.041666666666666664,-13.53426944493915,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,44.61837187409401,2.4514319375157356,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,524,524,22.44201091725071,2.166870563189742,0.8514869032613561,0.09655420680346044,0.03794164909735588,2.166870563189742,0.09655420680346044,1,0,1,0,-1.3153836599283857,PRIOR_BETTER,0.1,37.440913915634155,1.6683404198352876,0.9302093718843469,0.6173216344245646,0.9583617747440273,35.908034443855286,1.6000364038791872,0.8034979423868313,0.6291491811173248,0.9156626506024097,0.6135543876535664,0.30775309700987397,13.76939426604841,6.906598362913308,0.9985082048731975,0.5901639344262295,-6.862795903135102,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,46.63797840476036,2.5713127106428146,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,525,525,22.44201091725071,1.9613113593187532,1.0590853446945252,0.08739463529140046,0.047192087580726925,1.9613113593187532,0.08739463529140046,1,1,1,1,-0.902226014624228,PRIOR_BETTER,0.1,28.659167885780334,1.2770320802112536,0.9511881824020553,0.40595192901201105,0.9493575207860923,32.49307572841644,1.4478682791941648,0.8081447963800905,0.5784051904677406,0.9068627450980392,0.8450014967148061,0.31215711347775327,18.963532814366868,7.005433348565207,0.9985082048731975,0.5901639344262295,-11.958099465801661,MODE_2_PRIOR,final_frozen_shared_quality,restarted_se3,36.54486406594515,2.8293952345848083,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,1.0,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,526,526,22.44201091725071,1.9443518404876114,1.0271653804732748,0.08663893122844123,0.04576975674152774,1.9443518404876114,0.08663893122844123,1,1,1,1,-0.9171864600143367,PRIOR_BETTER,0.1,33.79096984863281,1.5057015154848887,0.91,0.504006106432636,0.9326267978803936,34.45705771446228,1.5353819157077342,0.8142857142857143,0.5726821840035018,0.9082774049217002,0.7423137822037207,0.4236533900298442,16.659014004241566,9.507634004180035,0.9985082048731975,0.8,-7.151380000061531,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,36.29317134618759,2.6912959292531013,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,527,527,22.44201091725071,1.0232138967266182,0.7667352752381191,0.04559368144412116,0.034165177000637925,1.0232138967266182,0.04559368144412116,1,0,1,0,-0.2564786214884991,PRIOR_BETTER,0.1,32.05491900444031,1.4283443280833785,0.815712187958884,0.4803510130471156,0.8696485623003195,31.866443157196045,1.4199459787581232,0.90546875,0.5116367817182879,0.933519944016795,0.6060253914668914,0.6283509505830878,13.60042845143111,14.101458892850516,0.9985082048731975,0.9985082048731975,0.501030441419406,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,45.85427977144718,2.0712455734610558,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,528,528,22.44201091725071,0.9517706464966351,0.284410739832311,0.04241022116984306,0.01267313971466302,0.9517706464966351,0.04241022116984306,0,0,0,0,-0.6673599066643241,PRIOR_BETTER,0.1,36.771538853645325,1.638513544496131,0.8795718108831401,0.5723006502392192,0.9259259259259259,33.64278972148895,1.4990987147069088,0.7933817594834545,0.5272796660538739,0.8794808405438813,0.6366486726256028,0.49640720247654246,14.28767646151695,11.14037585738045,0.9985082048731975,0.9985082048731975,-3.1473006041365004,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,47.281503677368164,2.21838615834713,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,529,529,22.44201091725071,0.829125999750323,0.326886075131313,0.03694526318552813,0.01456581036060554,0.829125999750323,0.03694526318552813,0,0,0,0,-0.5022399246190099,PRIOR_BETTER,0.1,37.63786852359772,1.677116576690829,0.8466722830665543,0.5471194217965685,0.8964518464880521,36.40631437301636,1.6222394021309194,0.7966728280961183,0.5871804670462402,0.8841309823677582,0.7057136170256872,0.4589060664062725,15.83763269774296,10.298774952282146,0.9985082048731975,0.8,-5.538857745460813,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,48.14752284437418,2.2752834483981133,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,530,530,22.44201091725071,0.8606967530913494,0.5618503823942287,0.03835203343697465,0.025035652307001863,0.8606967530913494,0.03835203343697465,0,0,0,0,-0.2988463706971207,PRIOR_BETTER,0.1,35.11411249637604,1.5646598081540253,0.8415841584158416,0.5375810776895038,0.8871428571428571,32.482531666755676,1.447398443326976,0.7031828275351591,0.48454788445422403,0.8083441981747066,0.6203640677493695,0.4521318433632412,13.922217181101407,10.146747764794547,0.9985082048731975,0.8,-3.7754694163068603,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,46.649038791656494,2.3465128615498543,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,531,531,22.44201091725071,0.4043636962283674,0.6266678614803002,0.018018157896783724,0.02792387294485244,0.4043636962283674,0.018018157896783724,0,0,0,0,0.2223041652519328,PRIOR_WORSE,0.1,30.54898977279663,1.3612411956057937,0.7872023809523809,0.4872186208042022,0.8451742627345844,30.14284372329712,1.343143617318488,0.7748538011695907,0.47806181046142004,0.8350785340314136,0.4900281487677115,0.4823662998274143,10.997217064405136,10.82526976684066,0.9985082048731975,0.9985082048731975,-0.17194729756447558,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,47.751099802553654,2.3653674870729446,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,532,532,22.44201091725071,0.7629188839921655,0.6151967996488679,0.033995121328709695,0.027412730611229622,0.7629188839921655,0.033995121328709695,0,0,0,0,-0.1477220843432976,PRIOR_BETTER,0.1,35.10379493236542,1.5642000648605807,0.8568950563746748,0.5600915697821764,0.9016835016835016,33.33702087402344,1.485473872949503,0.8204930662557781,0.5047691739612012,0.8809368900455432,0.5757395569492795,0.5950646676329595,12.920753422548817,13.354447767489042,0.9985082048731975,0.9985082048731975,0.43369434494022485,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,45.753635466098785,1.788085326552391,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,533,533,22.44201091725071,0.8237962046483485,0.5758376145425694,0.03670777131719125,0.025658913395320337,0.8237962046483485,0.03670777131719125,0,0,0,0,-0.24795859010577903,PRIOR_BETTER,0.1,37.17847168445587,1.6566461811974946,0.8853721129170231,0.5539870295536551,0.9230769230769231,34.41341817378998,1.533437368900712,0.8178036605657237,0.5413964153323296,0.8930704898446834,0.7174301746999487,0.5270478363229856,16.100575812981333,11.828013296673808,0.9985082048731975,0.9985082048731975,-4.272562516307525,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,44.60730217397213,2.3126769810914993,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
mustard_easy_00_02_drop60,mustard_easy_00_02,534,534,22.44201091725071,0.5633802495270006,1.1002792208544867,0.025103822095280323,0.04902765732141788,0.5633802495270006,0.025103822095280323,0,1,0,1,0.5368989713274861,PRIOR_WORSE,0.1,37.204912304878235,1.6578243563850863,0.8398058252427184,0.6070202227889347,0.9026798307475318,33.78187417984009,1.5052962189708525,0.7784860557768924,0.5211751258253525,0.853641933287951,0.5074616565194463,0.5147868964340352,11.388460035695543,11.552853149830227,0.9985082048731975,0.9985082048731975,0.16439311413468438,MODE_3_RELOCALIZE,final_frozen_shared_quality,restarted_se3,47.43478633463383,2.0825471729040146,cache_read_only_not_online_fps,0ee5771df0a673d965364a855fe49e69c8236409b724ee0db704be9332fde2bd,cached_perception_v2,True,True,True,True,four_mode_relocalization_v2,,False,False,False
